Year,Month,MonthIndex,Region,Segment,RevenueLag1,RevenueLag2,RevenueLag3,AvgDealSize,MonthlyTotalRevenue
2025,3,62,East,Small & Medium,339098.3029,439896.0135,177131.4368,24587.4599,344224.4385
2025,3,62,West,Strategic,355973.3684,349207.6186,706141.3317,28839.9568,374919.4381
2025,3,62,West,Small & Medium,506361.2976,227137.4417,499966.2045,40152.497,521982.4611
2025,3,62,West,Small & Medium,408004.811,539509.7056,656113.3296,33178.1543,497672.3152
2025,3,62,East,Large,453490.7431,691153.0655,400806.4993,29327.3401,439910.1008
2025,3,62,Central,Small & Medium,485538.7326,407811.6279,323236.8322,36641.5427,476340.0557
2025,3,62,West,Small & Medium,672972.4432,210055.7602,582192.266,35252.101,634537.8172
2025,3,62,East,Small & Medium,512071.0478,263894.628,511141.7448,35806.4236,572902.7775
2025,3,62,West,Strategic,342378.8539,485444.0761,527005.6055,31146.5209,498344.3349
2025,3,62,East,Strategic,345423.2741,673029.4796,530373.4431,25749.2632,334740.4215
2025,3,62,Central,Large,370695.6691,495943.589,429021.5508,25852.8836,361940.3705
2025,3,62,East,Large,329627.461,547855.8762,326580.491,32563.1141,586136.0544
2025,3,62,West,Large,493566.2673,439901.191,374463.8756,36807.7878,404885.6653
2025,3,62,West,Strategic,273614.2464,605246.2331,303136.3428,30111.8885,421566.4392
2025,3,62,East,Strategic,636049.2003,362349.5545,829670.6475,30987.2521,495796.0343
2025,3,62,East,Large,342559.4095,164863.6455,531513.6363,30000.9717,450014.5748
2025,3,62,Central,Strategic,223309.8514,470535.4824,541159.3578,33184.2652,497763.9775
2025,3,62,Central,Small & Medium,312248.9953,336957.3963,625409.2631,35577.0139,604809.2367
2025,3,62,Central,Strategic,395700.935,289647.9126,345417.1685,30695.6181,460434.271
2025,3,62,West,Small & Medium,317609.4534,582238.4334,560804.506,31121.2386,653546.0102
2025,3,62,East,Large,559362.5272,486513.9666,390829.5648,34546.9627,483657.4782
2025,3,62,East,Strategic,83063.7458,220323.395,136171.7231,35104.9086,210629.4518
2025,3,62,Central,Strategic,566180.5957,321182.7229,494981.1505,34522.0798,552353.2767
2025,3,62,East,Large,224372.1381,441288.2854,378433.6264,29483.779,442256.6845
2025,3,62,Central,Large,352394.3165,346425.2639,604863.8759,31154.1977,810009.141
2025,3,62,West,Large,493720.5909,348593.1676,452614.884,33172.3268,398067.9212
2025,3,62,West,Small & Medium,654875.9752,388122.974,627487.9631,33147.3333,397767.9998
2025,3,62,East,Strategic,237246.138,216220.7746,247432.4976,31790.1476,445062.0663
2025,3,62,Central,Strategic,276742.1374,413820.1045,511956.9839,27149.5124,461541.7108
2025,3,62,East,Strategic,275155.6755,450505.4739,522547.8399,34592.6195,484296.6728
2025,3,62,Central,Small & Medium,486405.4813,307142.0318,593464.5981,29916.8053,508585.6895
2025,3,62,West,Strategic,424569.1241,468770.6304,517828.3504,34940.3497,698806.9932
2025,3,62,Central,Small & Medium,192192.7303,832374.871,564379.2356,31338.4916,564092.8483
2025,3,62,Central,Small & Medium,296352.2853,385888.4999,488003.7693,29976.2603,479620.1647
2025,3,62,West,Large,248570.5034,617359.7446,435523.7978,29437.4649,588749.2974
2025,3,62,East,Small & Medium,427448.7304,258440.7705,615047.9869,31177.3177,342950.4951
2025,3,62,Central,Large,464551.6176,472603.4672,504338.4722,28144.65,534748.3498
2025,3,62,West,Strategic,408057.1476,479693.403,302982.7417,29048.9455,464783.1278
2025,3,62,East,Strategic,478828.9439,558468.2554,476475.4118,27726.1767,415892.6503
2025,3,62,Central,Strategic,271901.914,435090.5979,544228.9587,28853.2964,375092.8529
2025,3,62,Central,Strategic,403930.1706,192460.1252,399366.8765,28304.7492,424571.2373
2025,3,62,East,Strategic,308850.8758,353552.195,439160.9649,33612.1789,605019.22
2025,3,62,Central,Large,353584.6826,605655.8742,132350.4248,25752.5615,360535.8609
2025,3,62,Central,Strategic,387746.326,362060.8566,403151.1344,29877.7993,418289.1899
2025,3,62,West,Small & Medium,430453.1564,229579.2802,349396.4764,30140.9797,452114.6952
2025,3,62,Central,Large,398369.1828,360774.8118,292692.325,30428.535,365142.4196
2025,3,62,East,Strategic,493773.6318,447746.1709,633008.7111,26677.2054,320126.4651
2025,3,62,Central,Large,484595.2688,557979.4424,558986.7494,32513.3536,390160.2426
2025,3,62,East,Strategic,309092.308,379465.8888,445182.33,32370.5756,582670.3601
2025,3,62,Central,Large,276543.5665,411853.1738,237084.1079,28447.3392,256026.0528
2025,3,62,Central,Large,523721.5604,690069.5698,381197.9827,27122.3382,433957.4116
2025,3,62,Central,Strategic,560451.5153,149329.8617,632887.0078,33006.6429,495099.6435
2025,3,62,Central,Strategic,515955.6464,445314.4863,474802.6793,29484.961,383304.4925
2025,3,62,West,Small & Medium,412499.0371,284609.4154,461285.3314,30651.7618,582383.4739
2025,3,62,Central,Strategic,581598.6284,364092.8434,399845.878,37422.9904,673613.8279
2025,3,62,Central,Small & Medium,294270.4513,319758.5695,354562.7805,29564.4011,946060.8365
2025,3,62,East,Strategic,332591.0793,310170.1939,772350.8643,30329.5453,515602.2703
2025,3,62,East,Strategic,496191.129,449744.1546,236481.1221,27808.7896,250279.1062
2025,3,62,Central,Strategic,358961.4081,524685.6199,569430.8032,26770.1852,294472.0372
2025,3,62,Central,Large,451166.6572,460018.7844,511376.0043,30832.7666,554989.799
2025,3,62,West,Large,545648.5405,333298.1142,419948.872,25697.9805,591053.5514
2025,3,62,Central,Large,320286.2191,382928.3433,264323.7768,36535.1093,438421.3112
2025,3,62,Central,Large,356942.067,554012.7173,386184.8229,31129.9085,498078.5362
2025,3,62,Central,Strategic,120370.582,285533.7759,793694.7521,35273.0619,846553.485
2025,3,62,Central,Small & Medium,603050.5724,268276.8699,474863.6716,29762.5089,416675.1252
2025,3,62,East,Large,453767.1724,579148.0906,518284.954,31492.9026,472393.5396
2025,3,62,East,Large,300270.1961,357900.7683,255344.325,29330.2335,410623.2695
2025,3,62,Central,Large,388551.7309,374511.8869,506750.0951,28218.809,253969.2809
2025,3,62,East,Strategic,613699.0646,338340.1396,368136.5318,34200.0049,410400.0585
2025,3,62,Central,Strategic,418471.1874,636152.2091,520012.287,33339.4748,466752.6468
2025,3,62,Central,Large,358902.2636,408606.1444,262254.4465,28367.5349,453880.5582
2025,3,62,East,Strategic,447062.139,395602.5126,542740.2134,29993.3224,389913.1913
2025,3,62,Central,Strategic,320507.588,319170.7138,532357.1364,32290.1552,645803.1031
2025,3,62,Central,Large,300802.5926,458877.3293,363647.7915,25188.3231,528954.7844
2025,3,62,Central,Small & Medium,442951.2728,376446.086,295981.6325,34617.1109,657725.107
2025,3,62,Central,Large,465269.6456,437722.284,622676.3174,18080.425,289286.7994
2025,3,62,Central,Large,692432.0725,194493.6363,450783.3198,27291.4157,300205.5726
2025,3,62,Central,Large,382123.708,446458.0756,434896.6365,27029.4352,432470.9631
2025,3,62,Central,Small & Medium,464697.753,636788.0071,569845.8592,30470.458,548468.2431
2025,3,62,West,Large,249133.6516,525660.1378,456124.9444,34227.089,479179.2464
2025,3,62,Central,Large,468709.956,439344.4024,757681.8519,33902.9855,610253.7394
2025,3,62,Central,Strategic,275526.777,385813.6436,562957.3302,34076.4499,613376.0987
2025,3,62,Central,Strategic,446357.5767,450411.6091,366351.3136,26573.3521,425173.6338
2025,3,62,East,Strategic,578944.11,518709.8993,280348.0277,32925.0744,428025.9672
2025,3,62,East,Small & Medium,276991.6627,520107.1465,298525.4423,35172.4517,633104.1299
2025,3,62,Central,Strategic,501939.1858,329980.9208,390831.571,28929.6689,491804.3708
2025,3,62,Central,Strategic,321283.4259,486934.1889,381428.9837,25038.3839,450690.9108
2025,3,62,East,Small & Medium,462165.9354,502967.8131,420168.5842,32516.609,357682.6985
2025,3,62,Central,Small & Medium,316954.3439,233183.6899,636568.625,30264.3155,544757.6782
2025,3,62,East,Large,439544.9267,443456.7013,376486.3697,21495.0358,236445.3939
2025,3,62,East,Small & Medium,410379.6661,730234.7476,510522.2679,29885.376,448280.6403
2025,3,62,East,Small & Medium,430165.7261,503592.8936,588525.0484,29440.6126,559371.6391
2025,4,63,Central,Strategic,158929.7165,219476.2243,276750.7042,30923.4017,154617.0083
2025,4,63,East,Strategic,577614.739,465261.0404,407236.1473,34277.5069,445607.5902
2025,4,63,Central,Strategic,510648.3107,273022.5311,740845.9604,28787.2392,604532.0223
2025,4,63,West,Large,670072.0033,259957.5128,470002.2304,27484.018,357292.2339
2025,4,63,Central,Large,438390.2166,458506.1567,263834.8718,29650.0711,652301.5645
2025,4,63,West,Strategic,485524.9037,134616.7058,405006.9752,34513.4327,586728.3559
2025,4,63,East,Large,240509.8494,353599.8638,605590.784,36251.7124,398768.8362
2025,4,63,East,Large,436620.0263,478819.9138,502321.0422,31016.908,651355.0682
2025,4,63,East,Small & Medium,531062.4924,189792.4792,566681.4117,34371.4149,481199.8092
2025,4,63,West,Strategic,473548.5362,550732.9522,424818.2145,27222.9372,245006.4346
2025,4,63,Central,Strategic,465830.4606,343724.1185,498022.2594,23441.7275,210975.5474
2025,4,63,Central,Strategic,326299.2251,321127.7046,584504.4498,31084.5807,559522.4532
2025,4,63,East,Strategic,665932.9771,521891.876,456528.8356,28283.0445,226264.3558
2025,4,63,West,Strategic,601880.5616,392092.5326,516765.5833,26867.7167,322412.6007
2025,4,63,West,Large,341634.7836,298417.1822,480451.8949,34414.1819,516212.7286
2025,4,63,East,Strategic,438167.7683,372253.7076,379321.6529,34167.9005,649190.1103
2025,4,63,West,Strategic,449662.2459,218352.5182,402308.8941,30103.8994,421454.591
2025,4,63,West,Strategic,286575.5891,464128.3288,514243.1296,35385.9785,389245.7639
2025,4,63,West,Large,637532.2079,425592.6278,453105.9117,25642.3335,205138.6683
2025,4,63,East,Large,308736.4364,477837.1855,530288.3948,29664.6511,385640.464
2025,4,63,East,Strategic,737572.9317,489706.1185,268309.3698,27749.8015,360747.42
2025,4,63,East,Small & Medium,414049.4503,252766.5789,456426.1546,34586.6227,311279.6045
2025,4,63,West,Small & Medium,642725.3973,255249.2858,550135.7487,32335.4018,679043.4372
2025,4,63,West,Strategic,605407.75,578203.6554,240822.574,28958.0291,376454.3783
2025,4,63,West,Large,778428.0694,545889.3496,554878.4398,33195.727,398348.7239
2025,4,63,East,Small & Medium,398753.7426,301370.0132,374822.8884,29470.5193,324175.7126
2025,4,63,East,Strategic,477863.5633,343615.2241,554891.9972,33345.9057,466842.6794
2025,4,63,East,Small & Medium,496401.9661,498504.1085,351995.4958,30039.0887,150195.4437
2025,4,63,West,Small & Medium,486554.4841,366750.5188,250877.4301,26804.321,321651.8525
2025,4,63,Central,Large,565928.6519,413088.7567,524170.579,37180.0505,297440.4043
2025,4,63,West,Large,494238.1709,551052.9476,575902.6,32368.4552,356053.0069
2025,4,63,Central,Small & Medium,276229.6954,404401.2485,567951.423,29146.3968,466342.3484
2025,4,63,West,Strategic,242377.4137,336941.684,518090.917,26977.5877,431641.4039
2025,4,63,East,Small & Medium,405756.2564,343536.7896,439240.2357,28836.6589,547896.5191
2025,4,63,Central,Large,564167.1984,321470.1105,461762.1004,36134.2441,686550.6378
2025,4,63,East,Small & Medium,400623.9947,457893.1251,305325.6849,29474.5563,324220.1194
2025,4,63,East,Small & Medium,730780.5976,250741.9244,225074.5954,33166.0541,497490.8117
2025,4,63,East,Small & Medium,476748.4019,422963.7099,277866.5786,31362.2882,376347.4585
2025,4,63,East,Small & Medium,396187.9147,349507.7334,379867.0278,29091.5427,436373.1403
2025,4,63,East,Small & Medium,380486.5125,328038.0847,500000.1715,30092.1426,511566.4234
2025,4,63,West,Small & Medium,324614.9557,497098.4807,225840.591,29206.5043,438097.5651
2025,4,63,East,Small & Medium,550183.7323,547732.3011,330622.9599,26629.2044,452696.4742
2025,4,63,East,Small & Medium,588024.6433,438330.9265,492415.1738,31037.4101,558673.3821
2025,4,63,East,Small & Medium,526552.7077,496627.2904,648888.8604,32746.1005,327461.0046
2025,4,63,East,Large,568980.6875,336990.7214,521382.6719,37555.1334,600882.1342
2025,4,63,East,Strategic,598052.6985,317236.9152,594663.5359,30891.5569,432481.7961
2025,4,63,East,Strategic,613230.8074,178468.5735,224901.2121,26501.1911,291513.1026
2025,4,63,East,Strategic,560027.2101,592939.6211,561623.4522,31182.323,343005.5532
2025,4,63,East,Small & Medium,347178.5066,403840.6388,612590.8647,36245.329,362453.2903
2025,4,63,East,Small & Medium,488497.6909,446056.327,367672.1425,27801.149,444818.3842
2025,4,63,East,Small & Medium,523196.069,404669.487,277565.2572,27995.3951,279953.9505
2025,4,63,East,Small & Medium,372801.57,254114.2788,414324.4171,26079.64,417274.2398
2025,4,63,East,Small & Medium,281895.3771,252217.2961,370341.9899,29445.8319,235566.6551
2025,4,63,East,Small & Medium,574882.9816,459231.3678,483543.0989,29987.4078,329861.4856
2025,4,63,East,Small & Medium,580816.6027,321338.7622,552009.6996,28677.2269,430158.4033
2025,4,63,East,Small & Medium,531020.0711,599624.0408,497731.3988,34289.1532,548626.4508
2025,4,63,East,Small & Medium,637956.8611,411266.0774,411994.248,25283.627,252836.2695
2025,4,63,East,Small & Medium,325647.222,289763.7562,531890.4667,34545.2409,345452.4089
2025,4,63,Central,Small & Medium,467632.5231,366162.153,387964.7004,31928.297,415067.8615
2025,4,63,East,Small & Medium,656316.8838,451367.4992,484002.0528,30388.7105,546996.7897
2025,4,63,Central,Small & Medium,375384.2486,503406.7606,584412.2633,28697.943,487865.0307
2025,4,63,East,Small & Medium,646953.8688,678718.1594,427681.2944,26829.4297,563418.0244
2025,4,63,Central,Small & Medium,339445.482,291535.0044,568803.4244,26410.2938,264102.9379
2025,4,63,East,Large,483831.9695,344644.3469,518585.7364,30499.1192,518485.0257
2025,4,63,East,Strategic,521674.9911,227033.6036,338173.4159,37565.2179,450782.6146
2025,4,63,Central,Strategic,577326.8425,736416.8336,702623.4784,27523.3189,247709.8704
2025,4,63,West,Large,316166.6082,377643.0377,530977.1562,26481.8118,423708.9886
2025,4,63,East,Large,436265.4343,400932.2546,370859.3297,33930.6525,305375.8726
2025,4,63,Central,Small & Medium,361024.3921,505023.8019,387631.5288,27633.6637,386871.2913
2025,4,63,West,Large,294778.4784,302201.6644,451520.124,34902.3384,209414.0305
2025,4,63,Central,Small & Medium,717481.3497,362449.3893,292411.526,28981.3963,231851.1706
2025,4,63,Central,Small & Medium,517379.9935,203623.3535,283664.7634,25819.8927,335658.6053
2025,4,63,East,Strategic,411304.916,467209.4481,175306.0598,30314.3455,333457.8007
2025,4,63,West,Small & Medium,613713.4512,321103.5313,318138.4997,37576.8276,563652.4144
2025,4,63,Central,Small & Medium,693989.9768,423465.6134,250733.1398,28696.0111,516528.1995
2025,4,63,West,Strategic,207253.6848,489532.4276,504363.6335,30825.9267,585692.6074
2025,4,63,West,Strategic,556375.7859,307107.1943,383999.5832,25139.8274,201118.6191
2025,4,63,Central,Small & Medium,643509.4431,372256.8662,595078.0297,32288.7431,613486.1186
2025,4,63,East,Strategic,506689.1784,391995.9732,310595.2943,25065.4458,200523.5663
2025,4,63,East,Large,382690.7933,301967.641,202954.1491,31964.8183,383577.8194
2025,4,63,East,Small & Medium,463339.4582,363809.3399,471342.923,25679.5589,282475.1478
2025,4,63,East,Small & Medium,399291.7831,524998.0884,469437.8815,36699.9392,477099.2093
2025,4,63,Central,Large,475792.104,338669.7311,273561.3031,32820.8666,525133.8656
2025,4,63,West,Large,677667.7415,446606.0966,322074.6011,33275.4508,499131.7623
2025,4,63,West,Large,465389.0553,383545.1837,374248.1144,31602.4266,568843.6782
2025,4,63,Central,Strategic,627959.5143,560234.7126,120515.1904,35952.245,359522.4495
2025,4,63,East,Strategic,581763.4486,549869.8771,613854.6604,33758.9883,303830.8948
2025,4,63,West,Large,313004.329,210295.6048,431884.1591,27588.4738,441415.5804
2025,4,63,Central,Large,482150.8065,293484.2344,554894.721,26203.1359,235828.2229
2025,4,63,East,Large,460937.8325,237262.4531,425734.767,30812.4718,308124.718
2025,4,63,Central,Large,514803.0093,417965.019,509371.3013,27967.7515,475451.775
2025,4,63,East,Large,536533.5062,516895.0218,428407.0243,29269.7268,321966.9948
2025,4,63,Central,Small & Medium,552533.6552,565555.604,286066.0327,30640.4897,428966.8562
2025,4,63,East,Large,385884.5174,613453.404,704812.9678,27759.5768,471912.8054
2025,4,63,Central,Small & Medium,431393.6774,301148.8773,370939.0434,24691.0597,320983.7766
2025,4,63,Central,Small & Medium,301109.769,435031.6641,264681.3504,30780.2275,492483.6393
2025,4,63,East,Small & Medium,536884.5858,412332.3215,294012.1839,32724.5972,589042.7487
2025,4,63,East,Large,340775.6332,84400.3739,419215.8765,36703.4977,513848.9682
2025,4,63,East,Strategic,412213.8259,286648.172,391471.8173,28821.879,345862.5476
2025,4,63,Central,Strategic,426370.2885,634886.2491,244616.6731,30375.2808,394878.65
2025,4,63,Central,Large,419923.6237,293082.4178,407567.7086,25551.7217,383275.8253
2025,4,63,Central,Large,464828.6349,421927.2119,425886.8462,27041.9156,378586.818
2025,4,63,Central,Large,585828.4852,508263.1547,294126.8288,32967.9101,428582.8307
2025,4,63,Central,Large,188640.2136,396516.7647,754192.589,28611.887,429178.3045
2025,4,63,West,Strategic,584372.1225,249128.2241,445900.6643,29499.5658,353994.79
2025,4,63,East,Large,388781.0434,292568.1777,481047.2525,30950.3508,247602.8064
2025,4,63,Central,Small & Medium,489506.0673,483951.93,444454.4223,38491.236,384912.3595
2025,4,63,Central,Small & Medium,671511.8765,419686.3456,371033.1363,28280.2888,424204.3317
2025,4,63,East,Small & Medium,353536.4466,412494.2656,362876.7687,27627.2734,414409.1009
2025,4,63,Central,Strategic,762035.1338,485939.0646,218230.2743,29778.3659,387118.7567
2025,4,63,Central,Large,344555.2607,373338.1791,415698.2706,39831.3097,836457.5034
2025,4,63,Central,Small & Medium,336969.2831,201640.8829,503762.2728,35471.4446,603014.5584
2025,4,63,Central,Small & Medium,432084.9193,388298.3591,476837.2659,29273.2869,322006.1555
2025,4,63,Central,Strategic,462743.3019,539329.2375,394706.2688,27509.0867,467654.4736
2025,4,63,Central,Large,583609.595,388823.3855,421281.2371,34656.6411,311909.7701
2025,4,63,East,Small & Medium,544987.933,269659.932,526642.6437,33782.5424,641868.3064
2025,4,63,East,Large,271534.4993,398147.7088,436747.9111,27917.8116,279178.1155
2025,4,63,Central,Strategic,308177.1313,280951.5474,578909.8174,32467.3453,389608.143
2025,4,63,East,Strategic,627500.6259,700803.6583,415839.1177,31421.1138,408474.4788
2025,4,63,East,Small & Medium,329694.9895,260906.613,496212.6457,26449.6926,370295.6959
2025,4,63,East,Large,403971.8596,584732.2302,349148.6716,28796.5876,403152.2262
2025,4,63,Central,Strategic,624795.8184,260433.0343,467101.0048,29657.0589,504170.0015
2025,4,63,East,Large,397784.8301,284969.9887,574170.767,30618.8613,459282.9202
2025,4,63,East,Small & Medium,365678.8352,254920.6197,508444.4259,33056.4696,330564.696
2025,4,63,Central,Strategic,556765.9026,322273.161,417255.5172,26133.1363,287464.4988
2025,4,63,West,Large,302766.5863,273378.1198,438872.9421,26209.4913,288304.4045
2025,4,63,East,Strategic,589228.9901,497758.9357,178755.9513,26304.8574,289353.4318
2025,4,63,West,Strategic,369559.7454,532173.2902,579422.7487,32958.4417,560293.5081
2025,4,63,West,Small & Medium,520610.0952,470950.3493,427041.7093,34928.1883,488994.6361
2025,4,63,West,Large,409157.9716,338977.312,324054.173,30985.5294,557739.53
2025,4,63,East,Small & Medium,474248.4623,381950.5956,820786.2169,35389.8207,389288.0278
2025,4,63,East,Large,470615.4656,289005.1841,279406.7989,33123.0383,397476.4601
2025,4,63,Central,Large,476389.7235,510210.5785,572506.3258,36293.8897,435526.6765
2025,4,63,East,Large,577866.876,329075.2755,599305.9919,35082.7327,456075.5248
2025,4,63,East,Strategic,300366.5399,382213.0879,183675.3263,35798.7337,393786.0704
2025,4,63,East,Strategic,488839.3985,345160.9429,356652.7969,25579.1875,537162.9384
2025,4,63,East,Large,487186.7425,328718.543,554337.9045,33046.7505,594841.5086
2025,4,63,Central,Small & Medium,533221.3204,398360.0706,633805.3406,26517.1815,556860.8109
2025,4,63,Central,Small & Medium,788827.9783,505389.5549,524090.8394,31908.7738,319087.7376
2025,4,63,East,Strategic,617879.0477,491900.9967,465604.2689,22733.6786,409206.2143
2025,4,63,East,Large,570721.0464,557972.9466,480996.0674,33210.821,564583.9572
2025,4,63,East,Large,397537.3152,710235.1309,402491.0796,31734.2801,539482.7614
2025,4,63,East,Strategic,394511.5479,392242.523,567445.4301,32663.0842,653261.6838
2025,4,63,Central,Strategic,467245.7965,452535.3804,584076.6,29181.7862,525272.1519
2025,4,63,Central,Large,263863.0969,345383.556,262070.4598,26477.7143,264777.1434
2025,4,63,West,Large,449318.327,217539.6075,308560.52,31207.0188,499312.3003
2025,4,63,Central,Large,476108.3858,314357.9333,562923.6516,31726.7982,761443.1565
2025,4,63,East,Small & Medium,594089.342,328008.1704,409037.8909,29900.3347,448505.0208
2025,4,63,West,Large,574308.326,461473.5069,492835.2774,27982.2118,559644.2355
2025,4,63,West,Strategic,541106.8035,759881.9385,166846.9028,30660.8931,183965.3587
2025,4,63,Central,Strategic,736471.49,314634.6559,530984.032,29174.4618,350093.5415
2025,4,63,Central,Strategic,527927.5702,362525.9854,544054.5575,34421.7478,413060.9731
2025,4,63,Central,Strategic,296982.6107,627882.5842,523236.0173,30944.5127,495112.2031
2025,4,63,Central,Strategic,360768.7572,342661.5334,549909.3873,34051.1178,544817.8846
2025,4,63,Central,Strategic,469750.4468,350927.8586,579897.7143,30311.4774,424360.6835
2025,4,63,East,Strategic,847512.3173,389505.9084,389215.3682,28876.4406,462023.0491
2025,4,63,Central,Small & Medium,349494.2765,379386.8474,539847.8005,31784.2924,508548.6776
2025,4,63,West,Strategic,450915.741,468388.199,361027.1259,30262.4332,393411.6315
2025,4,63,East,Small & Medium,316495.2861,425120.8932,496163.9957,29471.2389,412597.3446
2025,4,63,Central,Small & Medium,388512.0185,514339.6685,500620.7029,37029.5418,407324.9603
2025,4,63,East,Strategic,587045.3044,437603.3188,367358.8682,25636.3771,410182.0331
2025,4,63,West,Small & Medium,292555.4375,376658.4882,435824.7961,33230.9873,598157.7712
2025,4,63,Central,Strategic,420530.724,606057.0267,438052.615,33212.6143,564614.4432
2025,4,63,East,Strategic,488216.2876,311334.1175,611641.1144,31347.2243,282125.0183
2025,4,63,East,Strategic,569904.1876,437620.5094,257388.9386,28736.3098,316099.4078
2025,4,63,Central,Large,550293.2817,446130.7271,436109.3239,26520.9774,318251.7287
2025,4,63,East,Strategic,441002.0601,393755.5695,467705.2717,34831.9367,592142.9231
2025,4,63,East,Small & Medium,259317.5187,281607.2393,395731.4121,39171.1373,430882.5105
2025,4,63,East,Strategic,603790.1802,187807.4945,446960.7101,26700.4049,267004.0486
2025,4,63,Central,Strategic,516539.7898,635005.2946,293462.3375,35293.5662,564697.0598
2025,4,63,East,Strategic,198742.8208,376490.7901,363118.873,37096.3003,259674.1019
2025,4,63,West,Large,364718.9879,424621.036,605979.3661,31201.2432,436817.4048
2025,4,63,West,Large,349774.1693,393303.9067,458136.2063,40509.0211,364581.19
2025,4,63,East,Large,670686.4285,635444.9186,425500.7015,30812.9402,400568.222
2025,4,63,East,Strategic,500252.178,473561.9261,767912.2606,32279.229,581026.1219
2025,4,63,Central,Small & Medium,203676.0985,456736.2515,528262.2893,30810.6976,677835.3482
2025,4,63,West,Small & Medium,405177.3173,312083.0555,321252.1901,29672.0972,356065.1668
2025,4,63,Central,Small & Medium,263066.8477,636918.6894,289391.5803,30397.0733,395161.9532
2025,4,63,Central,Strategic,334430.9373,672308.0936,299705.4354,32528.5732,552985.7448
2025,4,63,East,Large,644341.8955,452770.0978,366106.952,33960.6178,645251.7386
2025,4,63,West,Large,545778.7352,585606.8012,417479.8228,28730.0493,316030.5424
2025,4,63,West,Strategic,584646.2659,513885.2036,532984.7602,29255.2903,497339.9351
2025,4,63,West,Strategic,412101.2762,125930.6133,422781.0749,33397.7319,567761.4422
2025,4,63,West,Large,433693.2948,439353.3602,321522.7891,29914.3316,568372.3003
2025,4,63,West,Strategic,225998.3398,668705.4262,565088.2135,30952.0118,557136.2122
2025,4,63,East,Strategic,276073.0854,398639.9594,346803.5618,29477.2829,324250.1124
2025,4,63,East,Strategic,688133.0973,288657.4921,481505.7347,26564.2208,185949.5456
2025,4,63,East,Large,285298.003,304983.6043,588821.1683,31616.0268,442624.3752
2025,4,63,East,Strategic,434457.6194,476861.0799,372285.6267,30981.3955,247851.1638
2025,4,63,West,Large,222865.7404,322896.2475,545347.6733,31222.468,499559.4879
2025,4,63,East,Strategic,463593.4041,410565.0983,480392.2231,26004.7389,182033.1724
2025,4,63,East,Strategic,304930.5918,292304.1472,347145.9016,29215.8422,379805.9485
2025,4,63,East,Strategic,188414.3382,474049.2321,360346.002,32650.2941,522404.7063
2025,4,63,East,Strategic,519473.2872,390318.7682,448155.618,33756.6341,303809.7067
2025,4,63,East,Strategic,615772.8685,324832.9019,350988.779,31477.868,440690.1524
2025,4,63,West,Large,637354.4158,356802.6195,408166.6484,34361.6325,274893.0598
2025,4,63,East,Large,437307.2873,317245.5399,487156.7715,29818.2847,536729.1243
2025,4,63,East,Large,521762.5281,315807.4994,611585.5019,29555.7158,532002.8843
2025,4,63,East,Strategic,499305.6928,396419.5652,331370.9489,27156.0525,353028.6823
2025,4,63,East,Large,516198.087,381332.2759,469468.6877,34421.1334,516317.0017
2025,4,63,East,Large,438539.2404,434635.0089,685843.1352,29456.2837,412387.9723
2025,4,63,Central,Small & Medium,616051.3915,252764.9394,604158.9813,31765.6716,508250.7456
2025,4,63,West,Large,292589.2713,495671.057,299648.6316,24078.7101,457495.4923
2025,4,63,Central,Large,313249.3404,462916.5757,409513.9093,28191.8372,310110.2089
2025,4,63,East,Strategic,348860.0809,394771.0571,247092.2811,33247.9332,631710.7307
2025,4,63,West,Strategic,367763.7442,299674.8198,501642.6585,31742.1983,571359.5693
2025,4,63,Central,Strategic,574736.5051,193759.5261,277453.0239,32210.7884,579794.1912
2025,4,63,Central,Small & Medium,501981.3214,456327.975,488447.8669,29745.9064,446188.5954
2025,4,63,Central,Strategic,304648.2335,498457.6806,431469.5073,30191.8439,543453.1895
2025,4,63,West,Strategic,344725.6602,251668.8927,498683.6432,27501.1091,412516.6368
2025,4,63,East,Strategic,474531.664,225278.9925,453154.3787,38862.6096,310900.8767
2025,4,63,Central,Strategic,369670.1205,358116.2823,709627.3019,33347.0019,766981.0441
2025,4,63,West,Large,557622.2145,512555.561,646232.7564,30691.6061,276224.455
2025,4,63,East,Strategic,511310.9111,236822.4299,362334.5722,27898.5776,446377.2416
2025,4,63,Central,Large,444252.0816,341801.2267,357287.2384,32904.5605,329045.6054
2025,4,63,West,Small & Medium,415123.3973,379933.5903,396532.2486,29699.773,356397.2758
2025,4,63,Central,Small & Medium,558710.8088,423676.8887,499827.6437,34600.8414,588214.3033
2025,4,63,Central,Small & Medium,397542.8112,415248.5518,446315.5588,38200.853,573012.7948
2025,4,63,East,Large,453190.552,537806.9496,413681.6448,29664.1358,415297.9018
2025,4,63,East,Large,504328.5918,588078.7646,327237.9119,26532.5728,397988.5921
2025,4,63,East,Large,504799.7691,433859.7516,367914.0021,34498.6773,413984.1279
2025,4,63,East,Strategic,528255.4676,659890.2555,274755.4083,32616.0143,293544.1291
2025,4,63,West,Large,555598.9363,468825.9743,450096.1002,29796.658,476746.5278
2025,4,63,Central,Large,412118.9494,374922.7154,238844.6412,36022.0925,432265.1097
2025,4,63,East,Strategic,377696.7145,400301.7927,328758.1048,29800.8933,298008.9331
2025,4,63,West,Large,637331.0264,365719.7063,403266.8815,28898.4225,520171.6041
